"","az","date","senat","Anordnung","link","kammer","r1","r2","r3","r1_f","r2_f","r3_f","gv","ersetzt","ersatz","konform","c_nach_gversatz","crit","whichgv","gv_mod","real_c","drop","gv_viol"
"4231","2BvR1820/03",2004-01-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/01/rk20040129_2bvr182003.html;jsessionid=9C8D989302790372E1D87A49D8414477.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4773","2BvR917/02",2004-01-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/01/rk20040129_2bvr091702.html;jsessionid=9C8D989302790372E1D87A49D8414477.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4938","2BvR1621/03",2004-02-05,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/02/rk20040205_2bvr162103.html;jsessionid=88BAEA4CFE93339DCCFFCCDE5BFBCAE4.2_cid370",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1896","2BvR2060/03",2004-02-12,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/02/rk20040212_2bvr206003.html;jsessionid=88BAEA4CFE93339DCCFFCCDE5BFBCAE4.2_cid370",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1339","2BvR2251/03",2004-03-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040301_2bvr225103.html;jsessionid=9F0CD05813579853E8471C5A83735761.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"657","2BvR27/04",2004-03-08,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040308_2bvr002704.html;jsessionid=DCDDC4801AA81DD5B61D5B6250672406.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1658","2BvR577/01",2004-03-10,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040310_2bvr057701.html;jsessionid=7E2B342B3D6F7C257194D0FBAF44C0B4.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1424","2BvR1478/01",2004-03-11,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040311_2bvr147801.html;jsessionid=7E2B342B3D6F7C257194D0FBAF44C0B4.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5515","2BvR1530/03",2004-03-15,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040315_2bvr153003.html;jsessionid=74C28DADF5CFA0D4831486D2FC3C89A0.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1195","2BvR2048/01",2004-03-25,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040325_2bvr204801.html;jsessionid=258F7D1516365F4CCB314739BC0649D6.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4800","2BvR596/01",2004-03-25,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/03/rk20040325_2bvr059601.html;jsessionid=258F7D1516365F4CCB314739BC0649D6.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1023","2BvR743/03",2004-04-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040408_2bvr074303.html;jsessionid=9E6829F4FC5436EB800833982DFC4A87.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3619","2BvR1811/03",2004-04-08,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040408_2bvr181103.html;jsessionid=9E6829F4FC5436EB800833982DFC4A87.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5280","2BvR1821/03",2004-04-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040408_2bvr182103.html;jsessionid=9E6829F4FC5436EB800833982DFC4A87.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2634","2BvR506/04",2004-04-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040414_2bvr050604.html;jsessionid=39288F58D60EEDADC3B271BD129A0E89.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3387","2BvR2225/03",2004-04-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040414_2bvr222503.html;jsessionid=9E6829F4FC5436EB800833982DFC4A87.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3514","2BvR1496/01",2004-04-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040414_2bvr149601.html;jsessionid=9E6829F4FC5436EB800833982DFC4A87.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"117","2BvR88/03",2004-04-16,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040416_2bvr008803.html;jsessionid=39288F58D60EEDADC3B271BD129A0E89.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1368","2BvR2043/032BvR2104/03",2004-04-20,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040420_2bvr204303.html;jsessionid=39288F58D60EEDADC3B271BD129A0E89.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4034","2BvR581/04",2004-04-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/04/rk20040421_2bvr058104.html;jsessionid=39288F58D60EEDADC3B271BD129A0E89.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1500","2BvR785/04",2004-05-03,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040503_2bvr078504.html;jsessionid=1CF1AB0F3B219C9845FD309BC75A45E0.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2846","2BvR1825/02",2004-05-03,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040503_2bvr182502.html;jsessionid=1CF1AB0F3B219C9845FD309BC75A45E0.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"946","2BvR715/04",2004-05-04,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040504_2bvr071504.html;jsessionid=1CF1AB0F3B219C9845FD309BC75A45E0.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4100","2BvR2123/03",2004-05-05,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040505_2bvr212303.html;jsessionid=1CF1AB0F3B219C9845FD309BC75A45E0.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"825","2BvR693/04",2004-05-11,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040511_2bvr069304.html;jsessionid=F736C2314CC9A76C6FB4E282F556E7A9.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1832","2BvR821/04",2004-05-17,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040517_2bvr082104.html;jsessionid=F736C2314CC9A76C6FB4E282F556E7A9.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2866","2BvR715/04",2004-05-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/05/rk20040521_2bvr071504.html;jsessionid=C7A84D01B3EA5B0C20605FEDA2A5EEB1.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5058","2BvR1802/02",2004-06-03,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040603_2bvr180202.html;jsessionid=C7A84D01B3EA5B0C20605FEDA2A5EEB1.2_cid383",3,"Osterloh","Mellinghoff","Gerhardt","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch","Hassemer","Gerhardt","Osterloh Mellinghoff Gerhardt",2,0,"1","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",2,FALSE,0
"2680","2BvR785/04",2004-06-08,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040608_2bvr078504.html;jsessionid=C7A84D01B3EA5B0C20605FEDA2A5EEB1.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5215","2BvR2212/00",2004-06-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040608_2bvr221200.html;jsessionid=C7A84D01B3EA5B0C20605FEDA2A5EEB1.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5726","2BvR1248/032BvR1249/03",2004-06-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040609_2bvr124803.html;jsessionid=CCEC9DB69AC2B1EF6CFCD9C4233D1D1F.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1787","2BvR1136/03",2004-06-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040614_2bvr113603.html;jsessionid=CCEC9DB69AC2B1EF6CFCD9C4233D1D1F.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"707","2BvL8/02",2004-06-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/lk20040629_2bvl000802.html;jsessionid=779FAF1F8DDFA687108CAB5B39EB832F.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2302","2BvR1217/04",2004-06-29,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/06/rk20040629_2bvr121704.html;jsessionid=779FAF1F8DDFA687108CAB5B39EB832F.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1046","2BvR497/03",2004-07-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/rk20040701_2bvr049703.html;jsessionid=E2254FF5C5B62C7EB63CFD59534DD6A3.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3124","2BvR1167/04",2004-07-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/rk20040701_2bvr116704.html;jsessionid=E2254FF5C5B62C7EB63CFD59534DD6A3.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4515","2BvR150/04",2004-07-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/rk20040701_2bvr015004.html;jsessionid=E2254FF5C5B62C7EB63CFD59534DD6A3.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2766","2BvR206/04",2004-07-06,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/rk20040706_2bvr020604.html;jsessionid=47019BA50C43CD2127BFE18D256096A0.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5120","2BvR72/04",2004-07-13,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/rk20040713_2bvr007204.html;jsessionid=47019BA50C43CD2127BFE18D256096A0.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5543","2BvQ36/04",2004-07-13,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/07/qk20040713_2bvq003604.html;jsessionid=47019BA50C43CD2127BFE18D256096A0.2_cid393",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"957","2BvR86/03",2004-09-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/09/rk20040908_2bvr008603.html;jsessionid=F4F9565F5A0F9FB891F0E91FA2F4BE84.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3979","2BvR2023/03",2004-09-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/09/rk20040921_2bvr202303.html;jsessionid=6AC461CA908A0BFC6F9B44F888FAC502.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2407","2BvR1802/04",2004-10-15,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/10/rk20041015_2bvr180204.html;jsessionid=4841289164A82B6D6AD8363D5118D3D2.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"276","2BvR2004/04",2004-11-16,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/11/rk20041116_2bvr200404.html;jsessionid=7A5577B4C08248FB7EE79399C0AFC134.2_cid370",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1407","2BvR1034/02",2004-11-29,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/11/rk20041129_2bvr103402.html;jsessionid=7AB6F3799F6921CEE6C94C49CFF59CDC.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"759","2BvR2178/04",2004-12-08,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041208_2bvr217804.html;jsessionid=1C5EF24A42CE27959FFD32CF358514A9.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5559","2BvL1/04",2004-12-08,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/lk20041208_2bvl000104.html;jsessionid=1C5EF24A42CE27959FFD32CF358514A9.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3892","2BvR930/04",2004-12-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041209_2bvr093004.html;jsessionid=1C5EF24A42CE27959FFD32CF358514A9.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4678","2BvR2314/04",2004-12-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041209_2bvr231404.html;jsessionid=1C5EF24A42CE27959FFD32CF358514A9.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2931","2BvR1249/04",2004-12-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041214_2bvr124904.html;jsessionid=CFB7D60622B327B6967FDF1E553423B9.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5649","2BvR1451/04",2004-12-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041214_2bvr145104.html;jsessionid=CFB7D60622B327B6967FDF1E553423B9.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"3781","2BvR1873/04",2004-12-15,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041215_2bvr187304.html;jsessionid=CFB7D60622B327B6967FDF1E553423B9.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5019","2BvR2197/04",2004-12-21,2,1,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041221_2bvr219704.html;jsessionid=CFB7D60622B327B6967FDF1E553423B9.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4160","2BvR497/03",2004-12-22,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2004/12/rk20041222_2bvr049703.html;jsessionid=6FE4C898B239CF8BD0D17A43F8B30C3D.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Gerhardt DiFabio Broß Lübbe-Wolff Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"352","2BvR1975/03",2005-01-14,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/01/rk20050114_2bvr197503.html;jsessionid=6FE4C898B239CF8BD0D17A43F8B30C3D.2_cid392",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5343","2BvR2261/03",2005-01-21,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/01/rk20050121_2bvr226103.html;jsessionid=4017AEF74D2121EF3C7F536A017EA1F4.2_cid361",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"5347","2BvR2456/04",2005-02-01,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050201_2bvr245604.html;jsessionid=31A5D527755C71E9B2B1E0843F9C2D9B.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"1288","2BvR308/04",2005-02-04,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050204_2bvr030804.html;jsessionid=31A5D527755C71E9B2B1E0843F9C2D9B.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2600","2BvR2445/04",2005-02-04,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050204_2bvr244504.html;jsessionid=31A5D527755C71E9B2B1E0843F9C2D9B.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"394","2BvR984/042BvR1018/042BvR1030/04",2005-02-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050209_2bvr098404.html;jsessionid=31A5D527755C71E9B2B1E0843F9C2D9B.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"4419","2BvR1108/03",2005-02-09,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050209_2bvr110803.html;jsessionid=31A5D527755C71E9B2B1E0843F9C2D9B.2_cid394",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
"2454","2BvR581/03",2005-02-16,2,0,"http://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2005/02/rk20050216_2bvr058103.html;jsessionid=7C46A18BF3CEBCAC491CF107259161BA.2_cid383",3,"Hassemer","Osterloh","Mellinghoff","Hassemer","Osterloh","Mellinghoff","Lübbe-Wolff DiFabio Broß Gerhardt Jentsch",NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA
